index,is input,flow ID,flow name,flow category,flow unit,flow type,location ID,location name,location code
196,false,318f764f-7918-3b9a-a3d1-757939105f42,Hydrogen peroxide,Elementary flows/emission/water/fresh water body/river,kg,elementary,,,
197,true,ca9614c7-5922-3efa-8816-835941a429f2,Chromium,Elementary flows/resource/ground/subterranean,kg,elementary,,,
198,false,c4a5e4fa-73d7-353a-a174-d40d3728a6f6,Sulfur,Elementary flows/emission/water/saline water body/ocean,kg,elementary,,,
199,false,2c983794-c51c-3889-8be9-e7b7acbbdf32,Propionic acid,Elementary flows/emission/air/troposphere/urban,kg,elementary,,,
200,false,308771e9-b818-3664-b62c-1169270e6c40,Silver,Elementary flows/emission/air/troposphere/rural,kg,elementary,,,
201,false,fb6cc68b-8977-37f8-95ae-5d452fd28e93,Zinc(II),Elementary flows/emission/water/saline water body/ocean,kg,elementary,,,
202,false,15dd2cf8-bb8f-380a-bb17-613e34a8acb0,Manganese,Elementary flows/emission/water/saline water body/ocean,kg,elementary,,,
203,false,956f63bb-0c4e-3544-81af-a0313e902664,Fluoranthene,Elementary flows/emission/water,kg,elementary,,,
204,false,517beca8-b5b6-3f4c-9637-da07520e9c78,Benzene,Elementary flows/emission/water/fresh water body/river,kg,elementary,,,
205,true,a95f1103-bc4d-3073-9d96-0e564e9d87ca,Bentonite,Elementary flows/resource/ground/subterranean,kg,elementary,,,
206,false,ab4becd7-5932-3e00-988f-e1d2063e2cde,Sulfate,Elementary flows/emission/ground/human-dominated/industrial,kg,elementary,,,
207,true,dd72517b-37d8-3fb8-b6d5-9f5c89d92499,Methane,Elementary flows/resource/air/subterranean,kg,elementary,,,
208,false,e430eaa1-80c8-376d-a3bf-816c9a741807,Water,Elementary flows/emission/air,kg,elementary,,,
209,false,51b0c1cb-31f8-3729-972a-1da393ebd2f6,Acetaldehyde,Elementary flows/emission/air/troposphere/urban,kg,elementary,,,
210,true,2384eba2-ded6-3460-988a-fa75bb767e4e,Sodium sulfate,Elementary flows/resource/ground/subterranean,kg,elementary,,,
211,true,e03af0f5-5ddb-3c44-a3df-7c1fffe182aa,Potassium oxide,Elementary flows/resource/ground/subterranean,kg,elementary,,,
212,false,b415204e-1506-3fc6-8e4b-97f8e64403b8,Chloride,Elementary flows/emission/water,kg,elementary,,,
213,false,9fa3fc5e-725e-3083-bc3e-792b1eed6957,Water,Elementary flows/emission/water/fresh water body/river,kg,elementary,,,
214,false,86ee747d-f4c0-3f77-b988-38b81c6a5b00,Acenaphthylene,Elementary flows/emission/water/fresh water body/river,kg,elementary,,,
215,false,50f56ea3-e292-3c09-89d2-74466af5f11e,Nickel,Elementary flows/emission/air,kg,elementary,,,
216,false,ce935bd2-3bbd-37fb-857b-79d8511c0fdc,Fluoride,Elementary flows/emission/ground,kg,elementary,,,
217,false,60356ed9-370c-386b-b237-1ad52d4758ac,Benzofluoranthene,Elementary flows/emission/water,kg,elementary,,,
218,false,1733622b-b54a-3202-8e58-4670a96ef6b3,Phosphorus,Elementary flows/emission/water,kg,elementary,,,
219,false,a09f4a1f-6def-3b88-bc34-fa5de97014e5,Ammonium,Elementary flows/emission/water/fresh water body/river,kg,elementary,,,
220,true,8bc5e9b5-70c0-33b8-b2a8-5517c5c1b958,Magnesite,Elementary flows/resource/ground/subterranean,kg,elementary,,,
221,false,eab00f35-ca8a-3d73-9e31-d5d422cf4fe0,Ethylbenzene,Elementary flows/emission/water/fresh water body/river,kg,elementary,,,
222,false,69717e8a-c84b-3fed-afcd-863b4e29c089,Benzofluoranthene,Elementary flows/emission/water/saline water body/ocean,kg,elementary,,,
223,false,4a8860b7-b3c2-3d6b-9b0b-af321725c77d,Barium,Elementary flows/emission/air/troposphere/rural,kg,elementary,,,
224,false,0c74e094-194d-3527-91b1-714bdd3fdabc,Ethylbenzene,Elementary flows/emission/water/saline water body/ocean,kg,elementary,,,
225,false,22144b1f-4fc0-3643-953b-ede9a14e9ed4,Oxygen,Elementary flows/emission/air,kg,elementary,,,
226,false,12077bdf-11eb-3d63-bc89-7102b9692519,Ammonia,Elementary flows/emission/water/saline water body/ocean,kg,elementary,,,
227,false,2d117fdd-370d-331c-b07c-b0172c4a10ef,Ammonia,Elementary flows/emission/water,kg,elementary,,,
228,false,ac432702-d661-3bdf-9322-5d03838fc508,Aromatics,Elementary flows/emission/water/saline water body/ocean,kg,elementary,,,
229,false,196629a7-2bf0-33eb-81a6-48c7b1a61dcb,CFC-114,Elementary flows/emission/air/troposphere/rural,kg,elementary,,,
230,false,93d28cfb-bea6-3f4d-bc37-38ee6134b74d,Pentane,Elementary flows/emission/air/troposphere/rural,kg,elementary,,,
231,false,efbe8a51-b965-3e03-8075-5a2257858fe8,Hydrofluoric acid,Elementary flows/emission/water,kg,elementary,,,
232,false,d1bbbf3b-f925-3764-abef-3b915fd28dea,HFC-23,Elementary flows/emission/air/troposphere/urban,kg,elementary,,,
233,false,5ce24ff7-4835-3233-9ff9-5faf1106f11e,Thorium-230,Elementary flows/emission/air/troposphere/rural,kBq,elementary,,,
234,false,0418b561-ecf8-33c8-9c81-225789f15bd3,Particulate matter,Elementary flows/emission/air,kg,elementary,,,
235,true,58b5cd90-8ba4-32ea-b4aa-3a3438ba8419,Carbon dioxide,Elementary flows/resource/air,kg,elementary,,,
236,false,760ddaf4-604e-3a3e-8943-2f9ad73bc1ef,Lead-210,Elementary flows/emission/air/troposphere/rural,kBq,elementary,,,
237,false,2fcb094f-eac0-30cc-89bd-61f9bfb5611e,Xenon-137,Elementary flows/emission/air/troposphere/rural,kBq,elementary,,,
238,true,7de685df-0092-3172-a9e0-32ef7d328800,Manganese,Elementary flows/resource/ground/subterranean,kg,elementary,,,
239,false,187acf44-9b91-36cc-a1c3-66c9e3bae012,Chromium(VI),Elementary flows/emission/ground,kg,elementary,,,
240,false,d61a1aad-c126-3065-a1fe-4bcd13af12fe,Chromium(III),Elementary flows/emission/ground/human-dominated/industrial,kg,elementary,,,
241,false,84e1a10f-91b7-3f53-a702-acf6b5003521,Iodine-131,Elementary flows/emission/water,kBq,elementary,,,
242,false,d0128da6-02ff-3bcb-9bf3-860463ee9714,"Hydrocarbons, halogenated",Elementary flows/emission/air,kg,elementary,,,
243,false,023da7fa-7089-3bef-a964-16b047d21d34,Thorium-228,Elementary flows/emission/water/fresh water body/river,kBq,elementary,,,
244,false,ea45ead3-c476-3814-bfe5-aaef2678e674,Ethylene,Elementary flows/emission/air/troposphere/rural,kg,elementary,,,
245,true,5f85e79a-3a90-3599-bdf6-9ce9e00d742a,Olivine group,Elementary flows/resource/ground/subterranean,kg,elementary,,,
246,false,0e4c2745-1f35-3295-96b9-c7e0efe54e9e,Arsenic(III) trioxide,Elementary flows/emission/air,kg,elementary,,,
247,false,58e5ce68-b4e4-30ec-aad4-cef520d7f737,Hydrocarbons,Elementary flows/emission/water/saline water body/ocean,kg,elementary,,,
248,true,5af7a834-bf92-32eb-a0b2-2f2dcdc9f3d9,"Energy, hydro",Elementary flows/resource/water,MJ,elementary,,,
249,false,ac249128-5489-3eb8-bfb8-61c0b93d2e07,Chromium(VI),Elementary flows/emission/air,kg,elementary,,,
250,false,751bac95-6705-39b4-a9c9-3d394a5eaaa8,Zinc chloride,Elementary flows/emission/air,kg,elementary,,,
251,false,8ad32ac6-f979-31ff-a95e-e338f98d733b,Beryllium,Elementary flows/emission/water/fresh water body/river,kg,elementary,,,
252,false,15c00b8d-352f-381b-80dd-33a83fc83956,Polycyclic aromatic hydrocarbons,Elementary flows/emission/water/fresh water body/river,kg,elementary,,,
253,false,dd2d170e-ba81-358b-a6e5-7398bd84f13b,Carbon disulfide,Elementary flows/emission/air/troposphere/rural,kg,elementary,,,
254,true,78c6ba82-3263-365d-b27f-d9b8b75f112b,Nickel,Elementary flows/resource/ground/subterranean,kg,elementary,,,
255,false,b11bd361-08c0-33b4-b624-2baae45ed7d8,Nitrogen,Elementary flows/emission/air,kg,elementary,,,
256,false,a94f791b-f806-37a6-95b5-f97fdcde3032,HCFC-124,Elementary flows/emission/air,kg,elementary,,,
257,false,0c708119-2e2d-3534-ad8a-fcecb013efbe,Acenaphthylene,Elementary flows/emission/water/saline water body/ocean,kg,elementary,,,
258,false,31844c41-8e58-30ee-9de8-2479a293197f,Krypton-85,Elementary flows/emission/air/troposphere/rural,kBq,elementary,,,
259,false,4db9ccbd-9ec9-3ba8-bd0c-1b141646e2a2,Radionuclides,Elementary flows/emission/water/fresh water body/river,kBq,elementary,,,
260,false,a2521e3d-15d4-3de2-aead-6f0de4a4b8f5,Boron,Elementary flows/emission/water/saline water body/ocean,kg,elementary,,,
261,false,c4629bd9-6185-3901-816a-96cee29a19c9,Formaldehyde,Elementary flows/emission/water,kg,elementary,,,
262,true,ea17dad9-b168-3c65-bf68-c5c1202412c6,Zirconium,Elementary flows/resource/ground/subterranean,kg,elementary,,,
263,false,2f2ad6e9-8c20-364d-85cc-7e4411fc5971,Beryllium,Elementary flows/emission/water/saline water body/ocean,kg,elementary,,,
264,false,83f8b02b-1fc2-3a8c-a0b0-b12ec687e1fa,Aromatic hydrocarbons,Elementary flows/emission/water,kg,elementary,,,
265,false,20a5ae9f-025b-31d3-8c74-59b49ede70f4,Potassium,Elementary flows/emission/ground/human-dominated/industrial,kg,elementary,,,
266,true,d8664f84-2c66-3479-8137-34a4b85baa1d,Magnesium chloride,Elementary flows/resource/ground/subterranean,kg,elementary,,,
267,false,0d809ffd-dffa-4b94-b307-e3ba85ac3e31,"Disposal, low radioactive waste",Technosphere flows/CUTOFF Flows/CUTOFF Waste Flows,kg,waste,,,
268,false,6a8ca31c-ede5-38b1-8c30-2d50fb499a55,Hydrocarbons,Elementary flows/emission/air,kg,elementary,,,
269,false,d965de93-791d-3f8a-a745-5f0930e96bb2,Cobalt,Elementary flows/emission/ground/human-dominated/industrial,kg,elementary,,,
270,false,9f867445-2f7d-30a3-b8e5-6e9d6ab20e61,Silver(I),Elementary flows/emission/water/saline water body/ocean,kg,elementary,,,
271,false,89b60c0c-c797-3b03-a1a4-c5a2b5e4531e,Uranium-234,Elementary flows/emission/water/fresh water body/river,kBq,elementary,,,
272,true,7552df87-8715-3d7c-933a-e956c7140a74,Granite,Elementary flows/resource/ground/subterranean,kg,elementary,,,
273,false,43eb64cf-427f-3f05-a3a8-94ed3cd4dab9,Titanium,Elementary flows/emission/water/saline water body/ocean,kg,elementary,,,
274,false,cf1c6b0f-a688-355e-b222-ebb4a4c163d5,Fluorine,Elementary flows/emission/water,kg,elementary,,,
275,false,993fb955-f686-37f7-96e1-22b8c2a35ced,Chrysene,Elementary flows/emission/air,kg,elementary,,,
276,false,51b96ba3-3dc1-32f4-94e6-47601e4754ae,Boron,Elementary flows/emission/air,kg,elementary,,,
277,false,837af52a-087b-3f51-8a1a-1a0c19f6fbc5,Acetic acid,Elementary flows/emission/water/saline water body/ocean,kg,elementary,,,
278,false,98bd36e1-fbe4-32ee-ba78-3b6726917c9b,Chromium,Elementary flows/emission/air,kg,elementary,,,
279,false,d05e65ee-bfe0-37d9-92cc-c6d2746f9c51,Diethylamine,Elementary flows/emission/air/troposphere/urban,kg,elementary,,,
280,false,971d8430-5b52-3a53-b290-4c36f0c2de52,Benz[a]anthracene,Elementary flows/emission/water,kg,elementary,,,
281,false,4fd60c2c-8625-3b10-8618-e3eacc121bbb,HFC-134a,Elementary flows/emission/air,kg,elementary,,,
282,false,90fca4ee-4327-3356-952e-021c70b1bc41,Cobalt,Elementary flows/emission/water/fresh water body/river,kg,elementary,,,
283,true,3039078d-dda5-3b34-9031-d3c491421611,Tin,Elementary flows/resource/ground/subterranean,kg,elementary,,,
284,false,6db1dc8d-facf-347f-9885-53936a44286b,Naphthalene,Elementary flows/emission/water,kg,elementary,,,
285,false,7fcfbc16-52fa-395d-9bbe-ddf765ab5e35,Calcium(II),Elementary flows/emission/water/subterranean,kg,elementary,,,
286,false,24d7a4d5-6a69-36fd-9f13-b8b890f75ec7,Cobalt-60,Elementary flows/emission/water,kBq,elementary,,,
287,false,d9134087-d959-37a7-b2b0-6c8a620f4c4d,Ammonium,Elementary flows/emission/water,kg,elementary,,,
288,false,e7525f68-1c9a-3c4f-b416-7e47f86d931c,Thallium,Elementary flows/emission/water/fresh water body/river,kg,elementary,,,
289,false,8334c424-1603-3274-bec1-15a7bd5c8e86,Sulfur hexafluoride,Elementary flows/emission/air,kg,elementary,,,
290,false,9d1be6fc-6398-35e9-8179-20182c429610,Silica,Elementary flows/emission/water,kg,elementary,,,
291,false,6b977b90-4f22-3641-a85e-0cb6a4da56d1,Nitrite,Elementary flows/emission/water/saline water body/ocean,kg,elementary,,,
292,false,81f79a59-0dd1-3ff3-b68e-63e7e52c6aa6,"1,1,1-Trichloroethane",Elementary flows/emission/air/troposphere/rural,kg,elementary,,,
293,false,e87202b2-6a92-3ed9-9660-524e5f20b1c4,Copper(I),Elementary flows/emission/water/saline water body/ocean,kg,elementary,,,
294,false,7e075722-4725-3d1b-868e-5538e230fd14,Magnesium,Elementary flows/emission/ground/human-dominated/industrial,kg,elementary,,,
295,true,21e226d7-2118-3747-bd67-d825e2c3a7bc,Soil,Elementary flows/resource/ground/subterranean,kg,elementary,,,
296,false,cffe45a0-1b6a-3d0d-8589-6582510993c9,Cobalt-58,Elementary flows/emission/air/troposphere/rural,kBq,elementary,,,
297,false,e69aa915-002c-304e-9685-705bd8bb6706,Nickel(II),Elementary flows/emission/water,kg,elementary,,,
298,true,efaa5e7d-6efa-398d-95b4-7d24be488715,Gravel,Elementary flows/resource/ground/subterranean,kg,elementary,,,
299,true,c1714173-ce4e-3062-94e5-c9b935ca8ecb,Sulfur,Elementary flows/resource/ground/subterranean,kg,elementary,,,
300,false,4be481c4-1da8-3b97-9e06-e70322d03ae5,Fluoride,Elementary flows/emission/water/saline water body/ocean,kg,elementary,,,
301,false,d61872cd-da4e-3c5d-9a50-8af5faeedfc1,"1,2-Dichloroethane",Elementary flows/emission/water/fresh water body/river,kg,elementary,,,
302,false,107adb1a-fcd2-3cea-80b2-3377cbb62bec,"Oils, unspecified",Elementary flows/emission/non-FEDEFL/ground,kg,elementary,,,
303,false,216251bf-ae8c-3bfe-a390-8545d3c096a2,Xenon-135,Elementary flows/emission/air/troposphere/rural,kBq,elementary,,,
304,false,d16e7927-0054-3884-a0d0-0bf5578fcd41,Chromium(III),Elementary flows/emission/ground/human-dominated/agricultural,kg,elementary,,,
305,false,e3bcc418-eca5-39a0-a128-e2716b806624,Arsenic(V),Elementary flows/emission/water,kg,elementary,,,
306,false,c3b52197-30a7-3307-a440-919f11f5289d,Cobalt-60,Elementary flows/emission/water/fresh water body/river,kBq,elementary,,,
307,false,65b9f59c-862a-313e-8dcc-81d5508562ca,Cesium-137,Elementary flows/emission/air/troposphere/rural,kBq,elementary,,,
308,false,7d3e2907-9432-3849-a1a5-37d8a34eefb7,Bromine,Elementary flows/emission/air/troposphere/rural,kg,elementary,,,
309,false,99d4ec5d-011f-3eb3-9cb8-45d152937193,Mercury,Elementary flows/emission/ground/human-dominated/agricultural,kg,elementary,,,
310,false,a3f9fcea-4205-3a29-8364-2d0868fc99b2,Palladium,Elementary flows/emission/air,kg,elementary,,,
311,false,0605a5f1-5a42-37a3-a923-97ca63d2fd9a,Thorium-230,Elementary flows/emission/water/fresh water body/river,kBq,elementary,,,
312,true,01ec7937-eea7-3830-aaf6-3be74f4d952b,Water,Elementary flows/resource/water/subterranean,kg,elementary,,,
313,false,12ae4a71-1402-36e9-ada8-fe6cb98c56ee,Phenanthrene,Elementary flows/emission/air,kg,elementary,,,
314,false,d7b8d2b4-271d-33e5-a353-35e3e760da8a,Nitrogen,Elementary flows/emission/water/fresh water body/river,kg,elementary,,,
315,false,95490eeb-fffb-3828-ad0e-ebd731bbcedf,Acenaphthene,Elementary flows/emission/water/saline water body/ocean,kg,elementary,,,
316,false,f1d18e99-27b0-3c0d-bf13-363071400545,Thorium-234,Elementary flows/emission/air/troposphere/rural,kBq,elementary,,,
317,false,75787b9c-5517-3b43-9ca7-46c1516fae31,Zinc oxide,Elementary flows/emission/air,kg,elementary,,,
318,false,c7e05642-0ebb-3835-8654-21192725df17,"2,3,7,8-Tetrachlorodibenzo-p-dioxin",Elementary flows/emission/water,kg,elementary,,,
319,false,4302967b-a9c0-34e9-a82b-05ef742ef3f2,Selenium,Elementary flows/emission/water/fresh water body/river,kg,elementary,,,
320,false,d86dc414-0d1a-3073-a345-13cc947fa0e7,Tantalum,Elementary flows/emission/water,kg,elementary,,,
321,false,f7255ec7-d864-334a-ab93-bf7268359d95,Naphthalene,Elementary flows/emission/water/saline water body/ocean,kg,elementary,,,
322,false,f98f680a-6cb6-3950-8937-426bdb687b51,Chromium,Elementary flows/emission/ground/human-dominated/agricultural,kg,elementary,,,
323,false,4b2daef7-dbdc-3c5b-a371-800bdb9cb965,Sulfur,Elementary flows/emission/air/troposphere/rural,kg,elementary,,,
324,false,f6a30f66-1274-3c09-beb7-c5fd91d11659,Butane,Elementary flows/emission/air,kg,elementary,,,
325,false,d80b9c34-6bb0-368e-97d5-cc4dd918f27c,Iron(II),Elementary flows/emission/water/saline water body/ocean,kg,elementary,,,
326,false,b9705d58-35ee-37b9-84a3-2d3fe37c019c,"2,3,7,8-Tetrachlorodibenzo-p-dioxin",Elementary flows/emission/air/troposphere/urban,kg,elementary,,,
327,false,0d2cd48c-88a6-459c-964d-de2570850ccc,"Disposal, radioactive tailings",Technosphere flows/CUTOFF Flows/CUTOFF Waste Flows,kg,waste,,,
328,false,b24a2de2-da9b-30b8-ae33-3d4ffa692029,Hexafluoroethane,Elementary flows/emission/air,kg,elementary,,,
329,false,738f9a30-934e-3f7b-8d52-940d40067935,HFC-143,Elementary flows/emission/air,kg,elementary,,,
330,false,e1095f4f-d4a7-3a18-a90d-35748aa47040,Sulfide,Elementary flows/emission/water/saline water body/ocean,kg,elementary,,,
331,false,40d12c27-b777-3c58-9492-094c352bfd99,Organic compounds,Elementary flows/emission/water,kg,elementary,,,
332,false,d9ff9e8c-6262-413a-9ff6-6f11ba905e27,"Disposal, high radioactive waste",Technosphere flows/CUTOFF Flows/CUTOFF Waste Flows,kg,waste,,,
333,false,2eec88e9-8dd5-3b4b-a7b4-60a376ece76b,Benzene,Elementary flows/emission/water/saline water body/ocean,kg,elementary,,,
334,false,48266a38-cc1b-3448-a058-2521390e8ff2,Hexamethylenediamine,Elementary flows/emission/air,kg,elementary,,,
335,false,7a795e15-85c9-3b42-b787-877707680d93,Anthracene,Elementary flows/emission/water/saline water body/ocean,kg,elementary,,,
336,false,16ae739e-d5e3-3971-a2a6-17075cf2c4f9,CFC-12,Elementary flows/emission/air/troposphere/rural,kg,elementary,,,
337,false,0346d063-4db1-3f52-a695-892c4c98d443,Beryllium,Elementary flows/emission/air,kg,elementary,,,
338,false,63d60630-4f95-3b07-85f6-5c332912910c,Silver(I),Elementary flows/emission/water/fresh water body/river,kg,elementary,,,
339,true,655518bb-50b3-3919-838d-cb2b71721bb4,"Steel scrap, at plant",Technosphere flows/CUTOFF Flows,kg,product,,,
340,false,c8fc19c6-279e-312a-8e29-2e20f9f78026,Cadmium,Elementary flows/emission/ground/human-dominated/agricultural,kg,elementary,,,
341,false,c89c263a-b0b7-34c9-a27c-d9ebf851c3cc,Fluoranthene,Elementary flows/emission/air,kg,elementary,,,
342,true,d7eda847-e9b9-316e-b75e-847ed200d4d8,Palladium,Elementary flows/resource/ground/subterranean,kg,elementary,,,
343,false,b7d2532e-bafa-32ed-9265-34b6b548dd93,Carbon-14,Elementary flows/emission/water,kBq,elementary,,,
344,false,248c35a7-7964-3f7b-aff8-9f29e983835e,Benz[a]anthracene,Elementary flows/emission/air,kg,elementary,,,
345,false,181a333d-a882-3cd0-bb20-cc7dec6778fb,Cesium-137,Elementary flows/emission/water/saline water body/ocean,kBq,elementary,,,
346,false,73bd4fe2-60e6-31a5-8360-0c38552a3384,Strontium,Elementary flows/emission/water/saline water body/ocean,kg,elementary,,,
347,false,8122f9fb-a740-3bb7-bb66-f3f64059629d,Mercaptans,Elementary flows/emission/air,kg,elementary,,,
348,false,f794cbf8-c30a-3cd4-a4f0-cb5100bff16c,Bromine,Elementary flows/emission/water/fresh water body/river,kg,elementary,,,
349,false,d3f57282-6d00-337d-8540-adbf20dd8a11,Radium-228,Elementary flows/emission/water/fresh water body/river,kBq,elementary,,,
350,false,a1b60013-465b-33d4-898b-d5d5f42b5951,Uranium-234,Elementary flows/emission/air/troposphere/rural,kBq,elementary,,,
351,false,a00b57d8-e437-3170-a6fd-d72351fa8405,Iron(II),Elementary flows/emission/water,kg,elementary,,,
352,false,ad23a3cb-92b1-396e-b92c-b0064edfbd75,Ammonia,Elementary flows/emission/ground/human-dominated/industrial,kg,elementary,,,
353,false,ee364994-1097-31c1-8300-561fcd740fbf,Xenon-138,Elementary flows/emission/air/troposphere/rural,kBq,elementary,,,
354,false,a4197078-ca3b-3f35-bf7a-64d2940136bd,"Hydrocarbons, chlorinated",Elementary flows/emission/water,kg,elementary,,,
355,false,c4efdae7-8d71-3ae8-9fac-7ae6c6a012ef,HCFC-22,Elementary flows/emission/air/troposphere/rural,kg,elementary,,,
356,false,d94f94d7-2d65-3f80-8254-1c8129263b01,Chlorine,Elementary flows/emission/water,kg,elementary,,,
357,false,c19f72d2-41a0-3218-ba4f-61fa392accd6,Benzo[ghi]perylene,Elementary flows/emission/air,kg,elementary,,,
358,false,e0d81f05-0407-3fc9-9f11-e2d22a6edebd,Cobalt,Elementary flows/emission/air,kg,elementary,,,
359,false,63b06979-31b5-3ef3-9b31-69f3f959a74d,Chloride,Elementary flows/emission/water/saline water body/ocean,kg,elementary,,,
360,true,2e160f77-8b5b-36e9-a57b-6b3a9ffe4670,Iridium,Elementary flows/resource/ground/subterranean,kg,elementary,,,
361,true,6c9b1db4-74d6-318f-bc94-1613d1ba068b,Zinc,Elementary flows/resource/ground/subterranean,kg,elementary,,,
